timestamp,open,high,low,close,volume
2024-01-02T19:50:00+00:00,4715.17,4715.38,4714.86,4715.13,198548
2024-01-02T19:55:00+00:00,4715.13,4715.18,4714.41,4714.43,181416
2024-01-02T20:00:00+00:00,4714.43,4717.11,4714.18,4717.09,134760
2024-01-02T20:05:00+00:00,4717.09,4717.59,4716.82,4717.34,109016
2024-01-02T20:10:00+00:00,4717.34,4718.16,4716.92,4717.90,192214
2024-01-02T20:15:00+00:00,4717.90,4719.54,4716.81,4719.16,185717
2024-01-02T20:20:00+00:00,4719.16,4719.27,4717.12,4718.00,113577
2024-01-02T20:25:00+00:00,4718.00,4718.20,4717.29,4717.37,115129
2024-01-02T20:30:00+00:00,4717.37,4718.81,4717.19,4718.39,127607
2024-01-02T20:35:00+00:00,4718.39,4718.98,4718.12,4718.93,183130
2024-01-02T20:40:00+00:00,4718.93,4719.88,4718.92,4719.50,106658
2024-01-02T20:45:00+00:00,4719.50,4721.60,4719.27,4721.25,136265
2024-01-02T20:50:00+00:00,4721.25,4722.04,4720.49,4721.94,121178
2024-01-02T20:55:00+00:00,4721.94,4723.60,4721.43,4723.58,156057
2024-01-03T14:30:00+00:00,4721.77,4721.85,4721.41,4721.62,104722
2024-01-03T14:35:00+00:00,4721.62,4722.61,4721.50,4722.16,140404
2024-01-03T14:40:00+00:00,4722.16,4723.11,4721.46,4722.49,105229
2024-01-03T14:45:00+00:00,4722.49,4723.10,4722.49,4722.94,173385
2024-01-03T14:50:00+00:00,4722.94,4723.61,4722.66,4723.31,181351
2024-01-03T14:55:00+00:00,4723.31,4724.22,4723.28,4723.30,123206
2024-01-03T15:00:00+00:00,4723.30,4723.84,4723.24,4723.78,196542
2024-01-03T15:05:00+00:00,4723.78,4725.34,4723.27,4725.02,196345
2024-01-03T15:10:00+00:00,4725.02,4725.77,4724.73,4725.65,191917
2024-01-03T15:15:00+00:00,4725.65,4727.42,4725.47,4726.91,160332
2024-01-03T15:20:00+00:00,4726.91,4727.34,4725.87,4726.47,129831
2024-01-03T15:25:00+00:00,4726.47,4727.25,4726.21,4726.67,109099
2024-01-03T15:30:00+00:00,4726.67,4727.37,4726.60,4727.05,184080
2024-01-03T15:35:00+00:00,4727.05,4727.09,4725.65,4725.85,103617
2024-01-03T15:40:00+00:00,4725.85,4726.64,4724.55,4725.25,123405
2024-01-03T15:45:00+00:00,4725.25,4725.81,4722.72,4723.25,145309
2024-01-03T15:50:00+00:00,4723.25,4723.55,4722.90,4723.50,179457
2024-01-03T15:55:00+00:00,4723.50,4723.92,4723.29,4723.90,105817
2024-01-03T16:00:00+00:00,4723.90,4723.90,4723.57,4723.59,170575
2024-01-03T16:05:00+00:00,4723.59,4724.47,4722.84,4722.86,156531
2024-01-03T16:10:00+00:00,4722.86,4723.39,4722.08,4722.33,143279
2024-01-03T16:15:00+00:00,4722.33,4722.74,4720.88,4721.49,166469
2024-01-03T16:20:00+00:00,4721.49,4722.85,4721.10,4722.70,152743
2024-01-03T16:25:00+00:00,4722.70,4723.18,4722.15,4722.37,149695
2024-01-03T16:30:00+00:00,4722.37,4723.85,4721.59,4723.47,180676
2024-01-03T16:35:00+00:00,4723.47,4723.64,4722.56,4722.73,127549
2024-01-03T16:40:00+00:00,4722.73,4723.21,4721.92,4722.14,185813
2024-01-03T16:45:00+00:00,4722.14,4722.53,4721.55,4721.76,196463
2024-01-03T16:50:00+00:00,4721.76,4721.84,4720.76,4720.91,167561
2024-01-03T16:55:00+00:00,4720.91,4721.38,4719.51,4720.33,130784
2024-01-03T17:00:00+00:00,4720.33,4721.56,4720.08,4721.43,126100
2024-01-03T17:05:00+00:00,4721.43,4721.67,4720.88,4721.57,109545
2024-01-03T17:10:00+00:00,4721.57,4722.38,4721.23,4721.46,175454
2024-01-03T17:15:00+00:00,4721.46,4722.47,4721.16,4721.89,185990
2024-01-03T17:20:00+00:00,4721.89,4722.23,4721.10,4721.91,113970
2024-01-03T17:25:00+00:00,4721.91,4722.28,4721.70,4722.01,160889
2024-01-03T17:30:00+00:00,4722.01,4722.29,4720.75,4720.84,115906
2024-01-03T17:35:00+00:00,4720.84,4721.04,4718.87,4719.46,178047
2024-01-03T17:40:00+00:00,4719.46,4719.73,4716.78,4717.39,158008
2024-01-03T17:45:00+00:00,4717.39,4717.81,4715.67,4716.42,171810
2024-01-03T17:50:00+00:00,4716.42,4716.65,4716.30,4716.38,162216
2024-01-03T17:55:00+00:00,4716.38,4716.58,4714.94,4715.11,168327
2024-01-03T18:00:00+00:00,4715.11,4715.40,4714.53,4714.56,157654
2024-01-03T18:05:00+00:00,4714.56,4715.30,4714.52,4715.14,170798
2024-01-03T18:10:00+00:00,4715.14,4716.04,4715.03,4715.84,150205
2024-01-03T18:15:00+00:00,4715.84,4716.43,4715.03,4715.41,171121
2024-01-03T18:20:00+00:00,4715.41,4715.87,4715.38,4715.73,155069
2024-01-03T18:25:00+00:00,4715.73,4716.17,4714.60,4714.67,175456
2024-01-03T18:30:00+00:00,4714.67,4714.71,4714.59,4714.62,146105
2024-01-03T18:35:00+00:00,4714.62,4715.00,4713.79,4714.38,170545
2024-01-03T18:40:00+00:00,4714.38,4714.39,4712.92,4713.43,179069
2024-01-03T18:45:00+00:00,4713.43,4714.44,4713.36,4714.17,150968
2024-01-03T18:50:00+00:00,4714.17,4715.39,4713.65,4715.08,152994
2024-01-03T18:55:00+00:00,4715.08,4715.84,4713.85,4714.83,170008
2024-01-03T19:00:00+00:00,4714.83,4715.23,4713.68,4713.74,173975
2024-01-03T19:05:00+00:00,4713.74,4713.89,4712.85,4713.57,123819
2024-01-03T19:10:00+00:00,4713.57,4714.64,4713.45,4714.27,127742
2024-01-03T19:15:00+00:00,4714.27,4714.37,4713.33,4713.57,155255
2024-01-03T19:20:00+00:00,4713.57,4713.57,4712.96,4713.13,102540
2024-01-03T19:25:00+00:00,4713.13,4713.26,4712.85,4713.12,108993
2024-01-03T19:30:00+00:00,4713.12,4713.24,4712.39,4712.96,198858
2024-01-03T19:35:00+00:00,4712.96,4713.61,4712.66,4713.55,131266
2024-01-03T19:40:00+00:00,4713.55,4713.96,4712.18,4712.60,173920
2024-01-03T19:45:00+00:00,4712.60,4713.59,4712.59,4713.45,179415
2024-01-03T19:50:00+00:00,4713.45,4714.74,4713.04,4714.22,115012
2024-01-03T19:55:00+00:00,4714.22,4714.54,4714.02,4714.30,140888
2024-01-03T20:00:00+00:00,4714.30,4716.05,4713.90,4715.28,149192
2024-01-03T20:05:00+00:00,4715.28,4715.66,4713.72,4714.27,182213
2024-01-03T20:10:00+00:00,4714.27,4714.86,4713.65,4714.83,139529
2024-01-03T20:15:00+00:00,4714.83,4715.91,4714.00,4715.47,105383
2024-01-03T20:20:00+00:00,4715.47,4717.29,4715.12,4717.05,148571
2024-01-03T20:25:00+00:00,4717.05,4718.34,4716.64,4718.10,164251
2024-01-03T20:30:00+00:00,4718.10,4718.97,4717.47,4718.17,183307
2024-01-03T20:35:00+00:00,4718.17,4719.14,4718.02,4718.86,168386
2024-01-03T20:40:00+00:00,4718.86,4719.57,4718.79,4719.26,170539
2024-01-03T20:45:00+00:00,4719.26,4719.84,4719.02,4719.40,142245
2024-01-03T20:50:00+00:00,4719.40,4719.85,4717.84,4718.45,111359
2024-01-03T20:55:00+00:00,4718.45,4718.88,4718.29,4718.29,187580
2024-01-04T14:30:00+00:00,4713.10,4719.15,4711.74,4713.78,355605
2024-01-04T14:35:00+00:00,4713.78,4714.63,4706.26,4711.22,456278
2024-01-04T14:40:00+00:00,4711.22,4714.62,4710.44,4713.24,250084
2024-01-04T14:45:00+00:00,4713.24,4714.66,4712.57,4714.33,190519
2024-01-04T14:50:00+00:00,4714.33,4715.05,4714.24,4714.43,158743
2024-01-04T14:55:00+00:00,4714.43,4714.70,4714.32,4714.53,140135
2024-01-04T15:00:00+00:00,4714.53,4715.93,4714.20,4715.73,172544
2024-01-04T15:05:00+00:00,4715.73,4715.81,4714.90,4714.91,192124
2024-01-04T15:10:00+00:00,4714.91,4715.23,4714.09,4714.19,130217
2024-01-04T15:15:00+00:00,4714.19,4714.75,4713.83,4714.57,199901
2024-01-04T15:20:00+00:00,4714.57,4715.34,4714.33,4715.25,196810
2024-01-04T15:25:00+00:00,4715.25,4715.31,4713.49,4713.97,137093
2024-01-04T15:30:00+00:00,4713.97,4714.72,4713.73,4713.83,138829
2024-01-04T15:35:00+00:00,4713.83,4714.15,4713.33,4713.90,135954
2024-01-04T15:40:00+00:00,4713.90,4714.11,4713.86,4713.98,138290
2024-01-04T15:45:00+00:00,4713.98,4714.18,4713.53,4713.85,101607
2024-01-04T15:50:00+00:00,4713.85,4714.25,4712.96,4713.17,157733
2024-01-04T15:55:00+00:00,4713.17,4714.04,4712.03,4712.05,114953
2024-01-04T16:00:00+00:00,4712.05,4713.81,4711.68,4713.64,109710
2024-01-04T16:05:00+00:00,4713.64,4713.92,4712.14,4712.56,139824
2024-01-04T16:10:00+00:00,4712.56,4714.01,4712.40,4713.75,173147
2024-01-04T16:15:00+00:00,4713.75,4714.39,4713.68,4713.85,168494
2024-01-04T16:20:00+00:00,4713.85,4714.49,4712.70,4713.29,138974
2024-01-04T16:25:00+00:00,4713.29,4715.78,4713.10,4714.84,179905
2024-01-04T16:30:00+00:00,4714.84,4716.07,4714.80,4715.89,199973
2024-01-04T16:35:00+00:00,4715.89,4716.30,4715.77,4716.04,122782
2024-01-04T16:40:00+00:00,4716.04,4716.26,4715.57,4715.64,153545
2024-01-04T16:45:00+00:00,4715.64,4715.81,4714.54,4714.62,192662
2024-01-04T16:50:00+00:00,4714.62,4715.34,4713.84,4715.18,109329
2024-01-04T16:55:00+00:00,4715.18,4716.02,4714.35,4714.48,186662
2024-01-04T17:00:00+00:00,4714.48,4714.57,4713.14,4713.39,115043
2024-01-04T17:05:00+00:00,4713.39,4713.55,4711.66,4712.28,109359
2024-01-04T17:10:00+00:00,4712.28,4712.94,4711.21,4711.47,177993
2024-01-04T17:15:00+00:00,4711.47,4711.99,4711.41,4711.46,190266
2024-01-04T17:20:00+00:00,4711.46,4712.00,4711.08,4711.86,135683
2024-01-04T17:25:00+00:00,4711.86,4711.86,4710.83,4710.93,156626
2024-01-04T17:30:00+00:00,4710.93,4711.09,4710.39,4711.04,103390
2024-01-04T17:35:00+00:00,4711.04,4713.31,4710.77,4712.76,102719
2024-01-04T17:40:00+00:00,4712.76,4713.35,4711.86,4711.86,135325
2024-01-04T17:45:00+00:00,4711.86,4712.17,4710.44,4710.65,157963
2024-01-04T17:50:00+00:00,4710.65,4711.74,4710.53,4711.52,176720
2024-01-04T17:55:00+00:00,4711.52,4711.80,4709.72,4710.17,153523
2024-01-04T18:00:00+00:00,4710.17,4710.46,4709.48,4709.99,121079
2024-01-04T18:05:00+00:00,4709.99,4710.53,4709.17,4709.40,199680
2024-01-04T18:10:00+00:00,4709.40,4711.69,4709.26,4711.27,141224
2024-01-04T18:15:00+00:00,4711.27,4711.47,4711.15,4711.27,100150
2024-01-04T18:20:00+00:00,4711.27,4711.54,4709.26,4709.68,154165
2024-01-04T18:25:00+00:00,4709.68,4710.76,4709.35,4710.59,157939
2024-01-04T18:30:00+00:00,4710.59,4710.61,4709.67,4709.94,171987
2024-01-04T18:35:00+00:00,4709.94,4710.63,4709.60,4710.39,103783
2024-01-04T18:40:00+00:00,4710.39,4710.93,4709.67,4709.76,131365
2024-01-04T18:45:00+00:00,4709.76,4710.10,4709.18,4709.59,129451
2024-01-04T18:50:00+00:00,4709.59,4710.54,4709.55,4709.66,160482
2024-01-04T18:55:00+00:00,4709.66,4710.94,4709.13,4710.75,138254
2024-01-04T19:00:00+00:00,4710.75,4712.60,4710.73,4712.28,163242
2024-01-04T19:05:00+00:00,4712.28,4712.91,4711.91,4712.87,178561
2024-01-04T19:10:00+00:00,4712.87,4713.70,4712.58,4712.63,109150
2024-01-04T19:15:00+00:00,4712.63,4713.32,4711.59,4712.39,166550
2024-01-04T19:20:00+00:00,4712.39,4713.35,4712.37,4713.34,195164
2024-01-04T19:25:00+00:00,4713.34,4713.85,4712.56,4713.02,119476
2024-01-04T19:30:00+00:00,4713.02,4713.46,4712.87,4713.02,143573
2024-01-04T19:35:00+00:00,4713.02,4713.18,4711.73,4712.07,124727
2024-01-04T19:40:00+00:00,4712.07,4712.56,4712.03,4712.26,150196
2024-01-04T19:45:00+00:00,4712.26,4713.10,4711.63,4712.41,192435
2024-01-04T19:50:00+00:00,4712.41,4713.10,4712.20,4712.77,186991
2024-01-04T19:55:00+00:00,4712.77,4713.63,4712.17,4713.07,116547
2024-01-04T20:00:00+00:00,4713.07,4715.30,4713.06,4714.76,113154
2024-01-04T20:05:00+00:00,4714.76,4715.67,4714.33,4715.37,194692
2024-01-04T20:10:00+00:00,4715.37,4715.87,4714.59,4715.22,120232
2024-01-04T20:15:00+00:00,4715.22,4716.78,4715.17,4716.47,152098
2024-01-04T20:20:00+00:00,4716.47,4718.04,4715.84,4717.58,188389
2024-01-04T20:25:00+00:00,4717.58,4718.38,4717.32,4718.08,199536
2024-01-04T20:30:00+00:00,4718.08,4719.74,4718.04,4719.24,180931
2024-01-04T20:35:00+00:00,4719.24,4720.50,4718.03,4720.27,197880
2024-01-04T20:40:00+00:00,4720.27,4721.20,4718.36,4718.95,199663
2024-01-04T20:45:00+00:00,4718.95,4719.56,4717.29,4717.87,103794
2024-01-04T20:50:00+00:00,4717.87,4718.98,4717.67,4718.30,138452
2024-01-04T20:55:00+00:00,4718.30,4718.62,4717.75,4717.76,189364
2024-01-05T14:30:00+00:00,4721.88,4722.18,4721.50,4722.04,131566
2024-01-05T14:35:00+00:00,4722.04,4722.57,4721.22,4721.23,130433
2024-01-05T14:40:00+00:00,4721.23,4721.30,4720.63,4720.64,160981
2024-01-05T14:45:00+00:00,4720.64,4721.23,4720.29,4720.75,120706
2024-01-05T14:50:00+00:00,4720.75,4722.90,4720.41,4722.47,155615
2024-01-05T14:55:00+00:00,4722.47,4722.63,4722.01,4722.42,139599
2024-01-05T15:00:00+00:00,4722.42,4723.04,4722.12,4722.66,174963
2024-01-05T15:05:00+00:00,4722.66,4722.94,4722.40,4722.73,191655
2024-01-05T15:10:00+00:00,4722.73,4723.79,4721.93,4722.11,174177
2024-01-05T15:15:00+00:00,4722.11,4722.57,4721.05,4721.57,106428
2024-01-05T15:20:00+00:00,4721.57,4723.04,4721.14,4722.69,130162
2024-01-05T15:25:00+00:00,4722.69,4722.98,4720.96,4721.19,183442
2024-01-05T15:30:00+00:00,4721.19,4721.70,4721.17,4721.41,189241
2024-01-05T15:35:00+00:00,4721.41,4721.71,4719.57,4720.05,182242
2024-01-05T15:40:00+00:00,4720.05,4720.32,4719.14,4719.63,195991
2024-01-05T15:45:00+00:00,4719.63,4720.61,4718.99,4720.01,142823
2024-01-05T15:50:00+00:00,4720.01,4720.26,4719.67,4720.01,147953
2024-01-05T15:55:00+00:00,4720.01,4721.61,4719.84,4720.74,121567
2024-01-05T16:00:00+00:00,4720.74,4721.49,4719.96,4720.68,197853
2024-01-05T16:05:00+00:00,4720.68,4721.34,4720.15,4720.84,161385
2024-01-05T16:10:00+00:00,4720.84,4721.32,4720.06,4721.27,194924
2024-01-05T16:15:00+00:00,4721.27,4721.45,4720.58,4720.94,173048
2024-01-05T16:20:00+00:00,4720.94,4721.47,4719.50,4720.00,159609
2024-01-05T16:25:00+00:00,4720.00,4720.53,4719.51,4720.08,134362
2024-01-05T16:30:00+00:00,4720.08,4720.46,4718.62,4718.80,130647
2024-01-05T16:35:00+00:00,4718.80,4719.35,4718.56,4718.66,173584
2024-01-05T16:40:00+00:00,4718.66,4719.15,4717.80,4718.14,160852
2024-01-05T16:45:00+00:00,4718.14,4718.43,4717.05,4717.23,153516
2024-01-05T16:50:00+00:00,4717.23,4717.50,4715.94,4717.42,115220
2024-01-05T16:55:00+00:00,4717.42,4718.72,4716.94,4718.03,117781
2024-01-05T17:00:00+00:00,4718.03,4718.28,4716.85,4717.44,170804
2024-01-05T17:05:00+00:00,4717.44,4718.02,4716.73,4717.06,120253
2024-01-05T17:10:00+00:00,4717.06,4718.32,4716.78,4717.93,136666
2024-01-05T17:15:00+00:00,4717.93,4718.31,4716.90,4716.98,158115
2024-01-05T17:20:00+00:00,4716.98,4717.08,4715.69,4716.42,148147
2024-01-05T17:25:00+00:00,4716.42,4719.20,4716.12,4718.13,147012
2024-01-05T17:30:00+00:00,4718.13,4718.85,4717.18,4718.73,159600
2024-01-05T17:35:00+00:00,4718.73,4718.96,4718.19,4718.34,183819
2024-01-05T17:40:00+00:00,4718.34,4718.39,4718.14,4718.21,116505
2024-01-05T17:45:00+00:00,4718.21,4718.27,4717.36,4717.63,172641
2024-01-05T17:50:00+00:00,4717.63,4718.04,4717.38,4717.77,119340
2024-01-05T17:55:00+00:00,4717.77,4717.90,4716.73,4717.25,136342
2024-01-05T18:00:00+00:00,4717.25,4717.71,4717.04,4717.53,122871
2024-01-05T18:05:00+00:00,4717.53,4718.60,4717.02,4717.98,117275
2024-01-05T18:10:00+00:00,4717.98,4719.45,4717.95,4719.38,122838
2024-01-05T18:15:00+00:00,4719.38,4720.11,4719.18,4720.09,155176
2024-01-05T18:20:00+00:00,4720.09,4720.20,4718.10,4718.78,167271
2024-01-05T18:25:00+00:00,4718.78,4719.35,4718.54,4718.99,129038
2024-01-05T18:30:00+00:00,4718.99,4719.25,4718.82,4719.21,168347
2024-01-05T18:35:00+00:00,4719.21,4719.40,4717.10,4717.64,104082
2024-01-05T18:40:00+00:00,4717.64,4718.66,4717.15,4718.49,164260
2024-01-05T18:45:00+00:00,4718.49,4719.30,4718.07,4719.20,110589
2024-01-05T18:50:00+00:00,4719.20,4719.40,4718.60,4719.00,176724
2024-01-05T18:55:00+00:00,4719.00,4720.13,4718.89,4719.79,178301
2024-01-05T19:00:00+00:00,4719.79,4719.88,4718.79,4718.93,191983
2024-01-05T19:05:00+00:00,4718.93,4719.37,4718.32,4718.71,172264
2024-01-05T19:10:00+00:00,4718.71,4718.98,4718.33,4718.60,144424
2024-01-05T19:15:00+00:00,4718.60,4718.97,4718.25,4718.78,195631
2024-01-05T19:20:00+00:00,4718.78,4719.71,4718.58,4719.48,120006
2024-01-05T19:25:00+00:00,4719.48,4719.65,4718.39,4718.81,111957
2024-01-05T19:30:00+00:00,4718.81,4719.14,4718.27,4718.98,117054
2024-01-05T19:35:00+00:00,4718.98,4720.23,4718.80,4719.73,173608
2024-01-05T19:40:00+00:00,4719.73,4719.95,4717.94,4718.63,198341
2024-01-05T19:45:00+00:00,4718.63,4720.28,4718.21,4719.49,106743
2024-01-05T19:50:00+00:00,4719.49,4720.66,4719.18,4720.55,127884
2024-01-05T19:55:00+00:00,4720.55,4721.66,4720.17,4721.40,114184
2024-01-05T20:00:00+00:00,4721.40,4721.81,4720.55,4720.80,129643
2024-01-05T20:05:00+00:00,4720.80,4721.50,4720.07,4721.22,181490
2024-01-05T20:10:00+00:00,4721.22,4721.60,4719.45,4720.36,190894
2024-01-05T20:15:00+00:00,4720.36,4720.69,4720.11,4720.66,192104
2024-01-05T20:20:00+00:00,4720.66,4721.70,4720.51,4720.80,118776
2024-01-05T20:25:00+00:00,4720.80,4721.58,4720.64,4721.21,118595
2024-01-05T20:30:00+00:00,4721.21,4722.27,4720.67,4721.09,149308
2024-01-05T20:35:00+00:00,4721.09,4721.94,4720.91,4721.62,148503
2024-01-05T20:40:00+00:00,4721.62,4721.95,4720.85,4721.35,106895
2024-01-05T20:45:00+00:00,4721.35,4721.73,4720.41,4720.97,106522
2024-01-05T20:50:00+00:00,4720.97,4721.25,4720.43,4720.67,157939
2024-01-05T20:55:00+00:00,4720.67,4720.91,4719.75,4719.89,167154
2024-01-08T14:30:00+00:00,4723.09,4730.45,4722.10,4724.26,311905
2024-01-08T14:35:00+00:00,4724.26,4724.98,4715.29,4722.15,353588
2024-01-08T14:40:00+00:00,4722.15,4724.75,4721.44,4724.42,266982
2024-01-08T14:45:00+00:00,4724.42,4725.39,4724.18,4725.13,176446
2024-01-08T14:50:00+00:00,4725.13,4726.03,4725.03,4725.76,166421
2024-01-08T14:55:00+00:00,4725.76,4726.46,4725.50,4725.92,125544
2024-01-08T15:00:00+00:00,4725.92,4732.89,4725.79,4732.32,282066
2024-01-08T15:05:00+00:00,4732.32,4732.63,4727.80,4728.17,409495
2024-01-08T15:10:00+00:00,4728.17,4728.61,4726.73,4727.08,160305
2024-01-08T15:15:00+00:00,4727.08,4727.19,4726.94,4727.00,113875
2024-01-08T15:20:00+00:00,4727.00,4727.20,4726.07,4726.27,144500
2024-01-08T15:25:00+00:00,4726.27,4726.29,4725.90,4726.02,182998
2024-01-08T15:30:00+00:00,4726.02,4726.06,4724.73,4725.01,184599
2024-01-08T15:35:00+00:00,4725.01,4725.03,4724.53,4724.70,125856
2024-01-08T15:40:00+00:00,4724.70,4725.11,4723.94,4724.60,182306
2024-01-08T15:45:00+00:00,4724.60,4724.61,4723.88,4724.39,158838
2024-01-08T15:50:00+00:00,4724.39,4724.68,4723.80,4724.07,182210
2024-01-08T15:55:00+00:00,4724.07,4724.38,4723.46,4723.59,182756
2024-01-08T16:00:00+00:00,4723.59,4723.89,4722.93,4723.38,140685
2024-01-08T16:05:00+00:00,4723.38,4723.81,4723.35,4723.71,148331
2024-01-08T16:10:00+00:00,4723.71,4724.00,4723.19,4723.86,180610
2024-01-08T16:15:00+00:00,4723.86,4724.19,4722.46,4722.68,176064
2024-01-08T16:20:00+00:00,4722.68,4722.92,4721.00,4721.34,174928
2024-01-08T16:25:00+00:00,4721.34,4721.55,4720.52,4720.81,162341
2024-01-08T16:30:00+00:00,4720.81,4720.82,4718.10,4718.80,145015
2024-01-08T16:35:00+00:00,4718.80,4719.41,4718.78,4719.24,184689
2024-01-08T16:40:00+00:00,4719.24,4719.79,4718.85,4719.53,168517
2024-01-08T16:45:00+00:00,4719.53,4720.15,4719.28,4719.86,137079
2024-01-08T16:50:00+00:00,4719.86,4720.30,4718.75,4718.81,182691
2024-01-08T16:55:00+00:00,4718.81,4718.89,4718.45,4718.57,112387
2024-01-08T17:00:00+00:00,4718.57,4718.71,4717.82,4717.83,178997
2024-01-08T17:05:00+00:00,4717.83,4719.64,4717.57,4719.39,176380
2024-01-08T17:10:00+00:00,4719.39,4720.16,4718.26,4718.47,186787
2024-01-08T17:15:00+00:00,4718.47,4719.98,4718.13,4719.56,111104
2024-01-08T17:20:00+00:00,4719.56,4719.92,4719.08,4719.27,187833
2024-01-08T17:25:00+00:00,4719.27,4719.56,4716.93,4717.86,189838
2024-01-08T17:30:00+00:00,4717.86,4718.25,4717.63,4718.16,102389
